title,url,source_name,date_found,text
Protesters in Serbia turn tragedy into movement for change - A2 CNN,https://a2news.com/english/rajoni-bota/ballkani/protestuesit-ne-serbi-shnderrojne-tragjedine-ne-levizje-per-i1140463,A2 CNN,2025-02-14,Failed to extract: Article `download()` failed with 403 Client Error: Forbidden for url: https://a2news.com/english/rajoni-bota/ballkani/protestuesit-ne-serbi-shnderrojne-tragjedine-ne-levizje-per-i1140463 on URL https://a2news.com/english/rajoni-bota/ballkani/protestuesit-ne-serbi-shnderrojne-tragjedine-ne-levizje-per-i1140463
Serbia uses Swiss supplied surveillance - World Radio Switzerland,https://www.worldradio.ch/news/bitesize-news/serbia-loses-swiss-supplied-surveillance/,World Radio Switzerland,2025-02-03,"It’s been revealed Switzerland sold mobile phone surveillance equipment to the pro-Russian government in Serbia.

Anti-government protests are growing in the county and the Prime Minister has resigned, but the president, Aleksander Vucic remains.

The people want more – they want the entire government to quit.

It’s suspected the Swiss supplied equipment has been used to spy on anti-government groups.

The decision to sell the equipment would have to have been given the go ahead by several government agencies.

A spokesman for the State Secretariat for Economic Affairs says at the time there was no sufficient evidence the equipment would be used for internal repression.

It’s unlikely the deal would be approved today."
Tragedy at the train station. Large-scale anti-government action continues in Serbia - News.online.ua,https://news.online.ua/en/tragedy-at-the-train-station-large-scale-anti-government-action-continues-in-serbia-890863/,News.online.ua,2025-02-15,"On February 15, tens of thousands of students took to the largest anti-government protest in the Serbian city of Kragujevac following the train station tragedy last November.

Large-scale protests continue in Serbia

In the three months since 15 people died when a roof collapsed at a newly renovated train station in the city of Novi Sad, mass demonstrations have grown into the largest protest movement in Serbia in years and pose the most serious threat to populist President Aleksandar Vucic's decade-long hold on power.

On Saturday morning, despite the low temperatures, students arrived in Kragujevac from all over the country, including on foot from Belgrade, 140 km away. They carried national flags, beat drums and blew whistles. The locals welcomed them with joy and support.

The protesters planned to block one of the city's main boulevards for 3:15 p.m. as a symbolic tribute to the victims. They observed 15 minutes of silence in memory of the dead.

Protests have continued daily since the tragedy, with participants blocking roads and seizing university buildings. Serbian Prime Minister Miloš Vučević and two other ministers resigned over the protests, and prosecutors have indicted 13 people, but that has not stopped the demonstrations. Share

Students are demanding that the authorities release documents regarding the station roof collapse, justice for those responsible, the dropping of charges against the demonstrators, and an increase in the budget for higher education.

Recall that on November 1, 2024, part of the outer roof of the railway station in the Serbian city of Novi Sad collapsed, killing 15 people."
"Kosovo votes amid tensions with allies, Serbia - The News International",https://www.thenews.com.pk/print/1281201-kosovo-votes-amid-tensions-with-allies-serbia,The News International,2025-02-10,"Kosovo's current Prime Minister Albin Kurti casting ballots in Kosovo elections on Sunday February 9,2025. — AFP

PRISTINA: Voters began casting ballots in Kosovo elections on Sunday in a contest that pits combative incumbent Prime Minister Albin Kurti´s quest to stamp out Serbian influence against a fractured opposition´s vow to boost the economy.

Kurti and his Vetevendosje (“Self-Determination”) party (VV) have campaigned on their efforts to dismantle the remaining Serbian institutions in Kosovo while expanding the government´s reach to Serb-majority areas.

Those pledges appear to have been well received by large swaths of Kosovo´s ethnic Albanian majority, with one of the few available polls projecting that VV was on course to capture roughly half of the vote.

Kurti´s campaign has sought to drive home the message, insisting the government is in greater control of Kosovo´s territory than at any other time since independence. “I thank all the citizens of Kosovo who voted so far and encourage everybody to vote. Exercise your democratic right to make your voice heard,” said Kurti as voting got under way across Kosovo.

Animosity between Kosovo and Serbia has persisted since the war between Serbian forces and ethnic Albanian insurgents in the late 1990s. Serbia has steadfastly refused to acknowledge Kosovo´s declaration of independence in 2008. Since the war´s end, remnants of Serbian government institutions continued to provide services -- ranging from health care to education -- to Serbs inside Kosovo."
Pro-government tabloids in Serbia: Man arrested for threatening Vučić - Vijesti.me,https://en.vijesti.me/world-a/balkan/745823/pro-government-tabloids-in-Serbia-arrest-man-for-threatening-Vucic,Vijesti.me,2025-02-17,"MT, who is said to be posing as Mladen Tanjga on social media, allegedly posted verses on Twitter (X) ""in which he directly threatens the family of President Aleksandar Vučić.""

Disclaimer: The translations are mostly done through AI translator and might not be 100% accurate.

On the orders of the Special Department for High-Tech Crime of the Higher Public Prosecutor's Office in Belgrade, the police arrested MT for the criminal offense of endangering security, pro-government tabloids in Serbia announced this morning.

MT, who is said to be posing as Mladen Tanjga on social media, allegedly posted verses on Twitter (X) ""in which he directly threatens the family of President Aleksandar Vučić.""

Večernje Novosti writes that, in the published poem, MT ""made chilling threats to Vučić's family"", specifically to his daughter, wife, mother and father.

Serbian Parliament Speaker Ana Brnabić stated that MT, who made ""disgusting threats to President Aleksandar Vučić and his family"" on social media, had been arrested, but she asked the public to carefully monitor what happens next in this case.

""It often happens that those (who make threats) receive the mildest possible sentences. I don't know whether the person who made the threats deserved only prison or some serious psychiatric treatment,"" Brnabić told TV Pink.

Bonus video:"
Uncertainty looms in Kosovo parliamentary polls - eNCA,https://www.enca.com/opinion/uncertainty-looms-kosovo-parliamentary-polls,eNCA,2025-02-10,"PRISTINA - Prime Minister Albin Kurti's ruling party appeared set to secure the most seats in Kosovo's parliamentary elections on Sunday but it remained uncertain whether he stood a chance of forming a majority government.

Sunday's contest largely pitted Kurti's quest to stamp out Serbian influence on Kosovo's soil during his time as premier against the opposition's vow to boost the economy in one of the poorest pockets of Europe.

Without a single party winning a clear majority in the 120-seat parliament, Kosovo would likely be headed for days, if not weeks, of coalition talks and political horse-trading.

Twenty seats are reserved for minority parties, including 10 for Kosovo's ethnic Serbs.

A projection published by leading Kosovo news outlet KOHA said Kurti's Vetevendosje (""Self-Determination"") party (VV) was leading the race with an estimated 42 percent of votes.

The right-wing Democratic Party of Kosovo (PDK) trailed in second with 21 percent followed by the Democratic League of Kosovo (LDK) with 20 percent."
RTS: Vučević's resignation has arrived at the Serbian Parliament - Vijesti.me,https://en.vijesti.me/world-a/balkan/744144/RTS-Vucevic%27s-resignation-has-arrived-in-the-Serbian-parliament,Vijesti.me,2025-02-05,"RTS states that some opposition MPs posted a photo of a document on social media showing that the date of receipt was January 28, when Vučević resigned.

Disclaimer: The translations are mostly done through AI translator and might not be 100% accurate.

The resignation of Serbian Prime Minister Miloš Vučević has reached the National Assembly, Radio Television of Serbia (RTS) has learned.

The media outlet states that some opposition MPs posted a photo of a document on social media showing that the date of receipt was January 28th, when Vučević resigned.

The outgoing Prime Minister stated earlier today that a decision will be made in the next ten days to two weeks on whether a new government will be formed or new elections will be held.

Vučević also said that the issue of holding a session of the Serbian Parliament, at which his resignation will be confirmed, is also related to the decision on the Government or elections in terms of the upcoming deadlines.

What does the Constitution say?

According to Article 132 of the Constitution, the Prime Minister submits his resignation to the President of the National Assembly and simultaneously informs the President of the Republic and the public thereof.

In accordance with the same article, the National Assembly, at its first subsequent session, shall note the resignation of the Prime Minister, thereby terminating the Government's mandate.

After that, the President of the Republic is obliged to initiate the procedure for the election of a new Government.

If the National Assembly fails to elect a new Government within 30 days of the date of the resignation of the Prime Minister, the President of the Republic is obliged to dissolve the Assembly and call elections.

Bonus video:"
"NATO Deputy Secretary General: After the formation of the new government, progress is needed in the Kosovo-Serbia dialogue - Telegrafi",https://telegrafi.com/en/NATO-Deputy-Secretary-General%3A-After-the-formation-of-the-new-government--progress-is-needed-in-the-Kosovo-Serbia-dialogue/,Telegrafi,2025-02-15,"NATO Deputy Secretary General, Radmila Shekerinska, has emphasized the importance of stability and the post-election process in Kosovo, but also in the entire Western Balkans region.

She stated to RTV Dukagjini that NATO does not interfere in domestic politics, but expects a functional government and progress in the dialogue with Serbia, which she sees as essential for regional stability.

""In general, we have passed into an unstable situation and when there are elections in the region, like these, a special agenda should be devoted to it. But, fortunately, the elections passed and did not have a direct impact on stability. It is clear that citizens exercised their right to vote and now it is definitely the post-election process that matters the most. But this is not something that NATO neither interferes nor influences. We expect that a government that represents the institutions of Kosovo will be elected.





""And in fact we want movement on the issue of dialogue, progress in the dialogue between Pristina and Belgrade. We believe that this is a proper investment in the further stability of the region,"" said Shekerinska.

Regarding security, Shekerinska recalled that NATO has increased the number of KFOR troops in response to several events – such as the terrorist attack in Basnjska, Zvecan.

""What we have done since some of the incidents that happened in Kosovo is of course to increase our KFOR troops. And I think that speaks volumes about NATO's commitment, the investments that we are making there and supporting political dialogue,"" added the NATO Deputy Secretary General.

Regarding Kosovo's membership in NATO, Shekerinska emphasized that this is an issue that requires further progress in the Kosovo-Serbia dialogue.

""When it comes to NATO membership, this is actually another phase and for this we really need to see progress in the dialogue between Pristina and Belgrade. That is why we support the EU-led dialogue. We want to move forward and discuss issues that are in the interest of everyone in the region,"" the NATO Deputy Secretary General emphasized."
"N1: The Serbian government acknowledged that the students' demands are justified, well-founded and important, but also that they have all been met. - Vijesti.me",https://en.vijesti.me/world-a/balkan/744872/n1-the-Serbian-government-acknowledged-that-the-students%27-demands-were-justified%2C-well-founded-and-important%2C-but-also-that-they-had-all-been-met,Vijesti.me,2025-02-10,"The National Assembly sent the text to all Serbian embassies in European Union (EU) member states, so that they could distribute it as widely as possible - to institutions and parliaments.

Disclaimer: The translations are mostly done through AI translator and might not be 100% accurate.

The Serbian government has acknowledged that the students' demands are justified, well-founded and important, but also that they have all been fully met, according to the text that the National Assembly sent to all Serbian embassies in European Union (EU) member states, so that they could distribute it as widely as possible - to institutions and parliaments, N1 reported today.

""Fighting corruption, maintaining the rule of law, and strengthening institutions are key principles to which we remain fully committed - and that is why we have prioritized addressing them and appreciate that the students have brought these topics to the forefront,"" the text, which was broadcast by TV N1, states.

The text also states that ""that is why the Serbian Government fulfilled all their (student) demands.""

It is added that in the last three months, student and citizen gatherings have taken place peacefully, without the use of state force, even though they were not officially registered, as required by law.

According to the text, the government has made every effort to ensure that, despite the fact that they were not announced, these gatherings are properly secured, and the safety of all participants is guaranteed.

The government has also reportedly issued instructions for the police to provide security at every gathering.

""The government and state services have condemned every incident that threatened the safety of students and citizens during the gathering. Additionally, those responsible have been detained, and legal proceedings are underway for the most serious violations,"" it is emphasized.

The text states that, despite bringing those responsible for the attacks to justice, political responsibility has also been demonstrated.

""The Prime Minister took personal political responsibility and resigned following the incident involving members of his party. As a result, not only were the perpetrators quickly identified and brought to justice, but as a result of the shameful act of violence against students, both the Prime Minister and the Mayor of Novi Sad resigned,"" it writes.

It appears that the government has acknowledged the challenges and is fully committed to addressing them, especially in the context of accelerating and strengthening Serbia's European integration process.

""Therefore, Serbia's goal is to accelerate its path towards the EU, proposing to fulfill all obligations by the end of 2026. These are precisely the values ​​that Europe supports - the rule of law, the fight against corruption and freedom of the media,"" it states.

It is also stated that ""an accelerated European path is crucial for Serbia to effectively address these issues and implement meaningful reforms.""

""While we are faced with the politicization of certain NGO (non-governmental organization) representatives and their involvement in the country's internal political affairs, Serbia has no intention of expelling or banning any NGO,"" it states.

It was also pointed out that ""on the contrary, Serbia welcomes and expects their active participation in the reforms that the country is committed to implementing.""

""A strong and engaged civil society is essential for a clear, unambiguous European path and the successful implementation of reforms,"" ​​it emphasizes.

According to the text, the four key principles, as stated, ""that the president, the government and all state institutions adhere to are dialogue, peaceful resolution of problems, accelerated European integration and condemnation of all types of violence.""

It is emphasized that the demands of students and citizens have been recognized and responded to, and the text continues with a list of student demands, explaining that they have all been met.

It is stated that the criminal investigation was launched the day after the collapse of the Novi Sad Railway Station canopy – November 2, 2024, and it is mentioned that dozens of people were questioned, including 20 individuals within 24 hours of the tragedy.

It is also added that on December 30, 2024, an indictment was filed against 13 people, including former Minister of Construction Goran Vesić (who was the only one of them released to defend himself from freedom).

An investigation into corruption was launched on February 2, 2025, in response to criticism that the initial investigation was insufficient, and geological engineer Zoran Đajić also testified, the text says.

""At the request of the Higher Public Prosecutor's Office in Novi Sad, the Faculty of Technical Sciences conducted an expert analysis that concluded that the canopy was 23,11 tons heavier than originally designed, which likely contributed to its collapse,"" the text sent to all embassies reads"
Kosovo's ruling party wins election but loses majority - The Straits Times,https://www.straitstimes.com/world/europe/kosovos-ruling-party-wins-election-but-loses-majority,The Straits Times,2025-02-10,"Supporters wave flags as exit polls show ruling Vetevendosje party is set to come first in the parliamentary election, in Pristina, Kosovo February 10, 2025. REUTERS/Florion Goga

Supporters play instruments as exit polls show ruling Vetevendosje party is set to come first in the parliamentary election, in Pristina, Kosovo February 10, 2025. REUTERS/Florion Goga

Kosovo's Prime Minister and leader of the ruling Vetevendosje party Albin Kurti addresses supporters as exit polls show the party is set to come first in the parliamentary election, in Pristina, Kosovo February 10, 2025. REUTERS/Florion Goga

PRISTINA - Kosovo's ruling Vetevendosje party came first in Sunday's parliamentary election, but fell short of an outright majority needed to rule without coalition partners, preliminary results showed on Monday.

Despite a drop in support from a 2021 vote, the result sets up Prime Minister Albin Kurti to lead the next government in the small Balkan country where politics are dominated by the relationship with neighbouring Serbia and Serbs within its borders.

A government led by Kurti, a leftist and Albanian nationalist, is likely to continue policies to extend government control over the north, where about 50,000 ethnic Serbs live, many of whom refuse to recognise Kosovo's independence from Serbia in 2008.

That worries moderates who fear a return to the ethnic violence that has blighted the region in recent years.

Vetevendosje won 41.3% of votes with 88% of ballots counted, down from more than 50% in the 2021 poll that brought a Vetevendosje-led coalition to power, results from the election commission showed. The opposition Democratic Party of Kosovo was second with 21.8% and the Democratic League of Kosovo party had 17.8%.

""Preliminary results show one true, exact and clear thing, and this is that the Vetevendosje movement has won the elections of February 9, 2025,"" Kurti told supporters in the capital Pristina as crowds let off fireworks, banged drums and waved Albanian flags.

But in the same speech Kurti insulted potential coalition partners by saying the opposition were ""animals"" and ""thieves"" ready to make a deal ""with the devil"" against his government.

During an acrimonious election campaign, in which fines for misconduct trebled over the 2021 poll, Kurti said he would refuse to rule with a coalition.

Pristina-based political analyst Belgzim Kamberi told Reuters that Kurti would have to make a deal with second or third party or allow the opposition to form the new government.

""Kosovo has entered into an institutional instability,"" he said.

Kosovo, which is majority ethnic Albanian, is Europe's newest country, and one of its poorest. It gained independence from Serbia in 2008 with backing from the United States after a 78-day NATO bombing campaign against Serbian forces in 1999.

The election campaign saw debates over corruption, crime, health and education, but looming in the background is the situation in the north, where Kurti's moves to reduce ethnic Serbs' autonomy has stoked tensions and isolated it from the European Union and the United States.

The EU placed economic curbs on the country in 2023 for its role in the tensions, cutting at least 150 million euros ($155 million) in funding, Reuters found. REUTERS

Join ST's Telegram channel and get the latest breaking news delivered to you."
Vučić: Talks with professors and university representatives should begin as soon as possible - Vijesti.me,https://en.vijesti.me/world-a/balkan/743622/Vu%C4%8Di%C4%87%3A-Talks-with-professors-and-university-representatives-to-begin-as-soon-as-possible,Vijesti.me,2025-02-02,"""Serbia can and must only have a Serbian government,"" said the country's president.

Disclaimer: The translations are mostly done through AI translator and might not be 100% accurate.

Serbian President Aleksandar Vučić said that talks with professors and university representatives in that country should begin as soon as possible.

""What is important is that discussions with professors and university representatives begin as soon as possible, that no one avoids their responsibility, that they understand well that conversation is healing and that solutions can only be reached through conversation,"" Vučić said in a video on Instagram.

Speaking about the election of a new Serbian government after the resignation of Prime Minister Miloš Vučević, he assessed that it must be a ""Serbian government"", or new elections should be held.

""At the same time, I am absolutely unwavering in my judgment that Serbia can and must only have a Serbian government, if that is possible at all; if not, then we must hold new elections. We do not need governments imposed from outside and governments imposed without elections and without the will of the people.""

He thanked all citizens who participated in the protests yesterday and today, as well as the ""huge number of citizens"" who disagreed with the content of those protests and who calmly waited for the demonstrations to end.

""That is a very important lesson for all of us. Important because we have preserved peace, stability and hope for the future.""

Vučić also thanked all citizens who, as he said, are sending words of support to the state of Serbia, ""concerned about the situation in the country with the desire for many things to change for the better in the future.""

""I said this because I will be an unwavering critic of all those who think that the fair atmosphere and the Exit atmosphere are the right way to honor those who died in the Novi Sad tragedy.""

He added that he believes that showing empathy, support, and assistance to the families is the best way to do this, and that ""from everything else we've seen,"" he can only distance himself and say that he has ""nothing to do with them.""

Bonus video:"
Serbian PM resigns over contracting scandal - The Mandarin,https://www.themandarin.com.au/285774-serbian-pm-resigns-over-contracting-scandal/,The Mandarin,2025-02-03,"If you like this article, share it with your friends.

Serbian leaders have been under pressure to resign since the collapse of a train station canopy in Novi Sad last year.

Serbian Prime Minister Miloš Vučević has resigned to “defuse tensions” after almost three months of escalating anti-corruption protests.

Demonstrations erupted following the collapse of a train station canopy in Novi Sad in November. The incident killed 15 and severely wounded two.

A growing number of Serbians blame this on the mismanagement of substantial renovation of the station that ended four months earlier.

At least 13 people have been arrested. These includes former transport minister Goran Vesic, who resigned shortly after the incident.

A spokesperson for the public prosecutor in Novi Sad said there was a “justified suspicion they have committed a serious offence against general safety.”

Vučević said he felt compelled to take responsibility for the protests.

“I opted to step aside today to calm tensions,” he said.

“This shows that we who were elected to assume responsibility are assuming responsibility so that the situation does not spill over onto the streets and lead to disputes between citizens and divisions in society.”

One of the largest anti-govt protests in 🇷🇸 Serbian history taking place in Novi Sad today. pic.twitter.com/DYIOOgrlII — Jakub Bielamowicz (@KubaBielamowicz) February 1, 2025

The intricacies of Serbia’s government transparency laws don’t permit a line-by line view of the construction contracts for the renovation. But investigations by a number of local outlets suggest a number of serious issues.

Detailed costings for the project weren’t completed until two years after a price had been agreed, and the contractor hired.

Nova Ekonomija reported the cost of the station’s renovations had topped €16 million; almost five times the original contract value of €3.5 million.

Transparency Serbia director Nemanja Nenadić said this showed the need to reform government procurement.

“This is another proof that Serbia must stop the practice of contracting such works without a tender,” he said.

“If it was already contracted in that way, the representatives of our government would have to present to the deputies and citizens, on the basis of which calculations they concluded the price we will pay for these works is realistic.”"
"Serbia celebrates Statehood Day, with members of the Montenegrin Government, MPs and municipal leaders also attending the ceremony - Vijesti.me",https://en.vijesti.me/news-b/politika/745616/srbija-slavi-dan-drzavnosti-na-svecanosti-i-clanovi-vlade-crne-gore-poslanici-i-celnici-opstina,Vijesti.me,2025-02-15,"The ceremony was led by the outgoing Prime Minister of Serbia and the Prime Minister of the RS

Disclaimer: The translations are mostly done through AI translator and might not be 100% accurate.

Several members of the Montenegrin Government, MPs and local government leaders attended the central state ceremony in Orašac today on the occasion of Serbian Statehood Day, which commemorates the First Serbian Uprising in 1804 and the adoption of the Sretenje Constitution in 1835.

The ceremony was led by the outgoing Prime Minister of Serbia, Miloš Vučević, as an envoy of Serbian President Aleksandar Vučić, and the Prime Minister of the Bosnian-Herzegovinian entity of Republika Srpska, Radovan Višković, in the presence of high-ranking state officials, delegations from the region, representatives of Serbian cultural and national institutions, the diplomatic corps, religious dignitaries, representatives of the scientific community and citizens.

The ceremony was attended by Deputy Prime Minister of Montenegro Milun Zogović (DNP), as well as Ministers Vladimir Joković and Dragoslav Šćekić (SNP), DNP leader and MP Milan Knežević, MPs Velimir Đoković and Dejan Đurović (NSD), and the President of the Municipality of Pljevlja Dario Vraneš (NSD) and the President of the Municipality of Nikšić Marko Kovačević (NSD).

In a statement, Šćekić sent his congratulations to all citizens of Serbia.

""This great holiday reminds us of the strength, the spirit of freedom and the unwavering fight for justice and dignity. Montenegro and Serbia are bound by unbreakable historical, cultural and fraternal ties, which are the foundation of our common past and future. May the years ahead bring us even stronger cooperation, progress and success in all fields! Long live Serbia! Long live Montenegro,"" said the SNP vice president, in a statement released by the party to the media.

""As part of the ceremony, with the highest state and military honors, wreaths were laid at the memorial in Orašac, the place where Karađorđe Petrović marked the beginning of the struggle for liberation and restoration of Serbian statehood more than two centuries ago in front of Serbian leaders. After the wreath-laying, the guests had the opportunity to hear the appropriate speeches of officials, who emphasized the significance of the Meeting as one of the most important dates in the history of the Serbian people, a symbol of the struggle for freedom, independence and constitutionalism,"" the Office of the President of the Municipality of Pljevlja said in a statement.

A cultural and artistic program was organized by the Ministry of Culture of Serbia, with performances by artists and ensembles who presented Serbian historical and cultural heritage.

""The presence of the Pljevlja Municipality delegation at this event confirms the close historical and cultural ties of the Serbian people on both sides of the Drina and Lim rivers. These ties, based on a common historical heritage, spirituality and tradition, will continue to be nurtured through cooperation in the fields of culture, education and economy, with the aim of preserving and promoting common national interests,"" Vranes' cabinet said in a statement.

Bonus video:"
Dačić: SPS against early elections in Serbia - Vijesti.me,https://en.vijesti.me/world-a/balkan/743493/dacic-sps-against-early-elections-in-serbia,Vijesti.me,2025-02-01,"Speaking about the movement whose formation was again announced by Vučić, Dačić said that the idea would be discussed, but that it certainly does not imply the abolition of the SPS or SNS and the formation of another party.

Disclaimer: The translations are mostly done through AI translator and might not be 100% accurate.

Serbian Minister of Interior and President of the Socialist Party of Serbia (SPS), Ivica Dačić, stated today that the party is always against early elections, not because it is afraid of them, but because the state needs regularity in its functioning, and that it is also against the establishment of a transitional government.

""You heard what President Aleksandar Vučić said (about the interim government), I know the man and I am sure that what he said is the absolute truth, and that means that he will never be in favor of it. Since he is proposing a prime minister, it means that he will never go towards that, but rather towards respecting the elections. I am sure that he will not do it if he gives someone a mandate without elections,"" Dačić told TV Pink.

According to him, coming to power without elections is unacceptable for Vučić, as someone who proposes a prime minister, and the SPS would not accept such a thing.

When asked if he would accept to be the prime minister-designate if Vučić offered him the job, he said that he had never heard such nonsense when some journalists asked him if it was true that he had rejected such an offer.

""I certainly do not belong to the category of people who do not want to deal with all these problems. The main question is what is the concept of the new government, we will discuss everything. The most important thing is what the president intends, I do not know what proposals he has in mind,"" Dačić said.

Speaking about the movement whose formation was again announced by Vučić, he stated that the idea would be discussed, but that it certainly does not imply the abolition of the SPS or the Serbian Progressive Party and the formation of another party.

""It is absolutely untrue that there will be any kind of drowning of the SPS. We will maintain our uniqueness, independence. It is not possible for us to abolish our party in order to drown ourselves in something else, that is not the goal. I want to put an end to that, so that there are no rumors,"" Dačić said.

Speaking about the blockade of bridges in Novi Sad, announced for today, Dačić called on everyone to keep it peaceful.

""We didn't even think about using force, or intervening. Unless someone attacks the police or wants to break into state institutions,"" said Dačić, stating that there is communication with the police during blockades.

Bonus video:"
EAM Jaishankar extends greetings to Serbia on Statehood day - Lokmat Times,https://www.lokmattimes.com/international/eam-jaishankar-extends-greetings-to-serbia-on-statehood-day/,Lokmat Times,2025-02-15,"New Delhi [India], February 15 : External Affairs Minister S. Jaishankar extended warm greetings to the government and people of Serbia on their Statehood Day on Saturday.

In a message shared on X, Jaishankar reaffirmed India's commitment to strengthening long-standing cooperation with Serbia.

""Warm felicitations to FM @markodjuric, the Government and people of Serbia on their Statehood Day. Look forward to further advancement of our long-standing cooperation.""

Warm felicitations to FM @markodjuric, the Government and people of Serbia on their Statehood Day. Look forward to further advancement of our long-standing cooperation. 🇮🇳 🇷🇸 pic.twitter.com/i4FAXEjyli — Dr. S. Jaishankar (@DrSJaishankar) February 15, 2025

According to the Ministry of External Affairs (MEA), India and Serbia have close and friendly ties. India gives principled support to territorial integrity and sovereignty of Serbia and has not recognized Unilateral Declaration of Independence (UDI) by Kosovo. Serbia has been supportive of election of Indian candidates in international fora. India and Serbia also share common views on many major global issues.

Serbian people have lot of interest in Indian culture and Mission has been taking initiatives to enhance and deepen its activities. There is also a lot of interest in Serbia on Indian leaders like Mahatma Gandhi, Jawaharlal Nehru and Rabindranath Tagore. Tagore visited Serbia in 1926 and gave two lectures in the Belgrade University, MEA added.

Further, the MEA noted that Serbia has two streets named after Mahatma Gandhi and Jawaharlal Nehru with the busts of the two leaders. The streets were named in 1970s and the busts of the leaders installed in late 1990s (Nehru) & 2007 (Mahatma Gandhi), on the occasion of declaration of October 2 as the International Day of Non-violence. Serbia co-sponsored India's Resolutions at UN for declaring October 2 as International Day of Non-violence and June 21 as International Day of Yoga.

Yoga, Ayurveda and Homeopathy are recognized in Serbian law. International Day of Yoga (IDY) has been celebrated every year in the major cities of Serbia.

Disclaimer: This post has been auto-published from an agency feed without any modifications to the text and has not been reviewed by an editor"
Resumption of Pristina-Belgrade Dialogue: Analysts Say It Depends on Kosovo’s New Government - euronews.al,https://euronews.al/en/resumption-of-pristina-belgrade-dialogue-analysts-say-it-depends-on-kosovos-new-government/,euronews.al,2025-02-16,"The resumption of dialogue between Kosovo and Serbia, which was also mentioned by the European Union’s foreign policy chief, Kaja Kallas, appears to be contingent on the formation of Kosovo’s new government and the ongoing political crisis in Serbia.

According to analysts in Pristina, potential developments in this direction could emerge as early as March.

“There will be some movement in the Kosovo-Serbia dialogue, but for a serious step forward, we need to wait for the confirmation of the new coalition. Even if the new government is not voted in immediately, we still need to wait for the coalition to be established for any serious progress. Let’s not forget that there are upcoming elections in Europe, particularly in Germany and France, as well as the ongoing political crisis in Serbia. So, it’s not just elections in Kosovo, but also political developments in other countries that influence this process. However, we can expect some moves from the European Commission soon. Hopefully, they have reflected on the situation and will present a more realistic proposal for implementing the Kosovo-Serbia agreements,” said analyst Seb Bytyqi.

However, not everyone shares this optimism.

*“Neither Kosovo nor Serbia will be able to make major decisions for some time. The EU follows a set trajectory, so no major changes are expected. But one new factor that could bring change is the Trump administration, which has shown interest in the region. Once the issues of Gaza and Ukraine are no longer at the forefront of discussions, I believe the Balkans will receive more attention. At that point, everything will become unpredictable, just like the political approach of the Trump administration.

A great opportunity was lost with the Biden administration, as the issue could have been resolved in a more diplomatic manner. Now, with Trump, everything is uncertain—there could be significant gains but also major losses. For these reasons, I believe the dialogue is facing a period of great uncertainty,”* said political analyst Artan Muhaxhiri.

EU foreign policy chief Kaja Kallas stated this week that, along with the new EU envoy for the Kosovo-Serbia dialogue, Peter Sørensen, they will attempt to make the dialogue process functional again.

Meanwhile, state leaders from Kosovo and Serbia held separate meetings with Sørensen during the Munich Security Conference.

In his meeting with Sørensen, Kosovo’s Prime Minister Albin Kurti emphasized that Serbia has violated the Basic Agreement of Brussels and the Ohrid Annex. He further stated that, for the dialogue to move forward, Serbia must sign the agreement, withdraw the letter sent by its former prime minister to the European Union, and hand over Milan Radoičić, the lead terrorist responsible for the Serbian terrorist attack in Banjska in 2023."
Jail for Vucic: Actors join anti-government protests in Serbia ᐉ News from Fakti.bg - World - Факти,https://fakti.bg/en/world/949031-jail-for-vucic-actors-join-anti-government-protests-in-serbia,Факти,2025-02-12,
Vucic opponents occupy three Danube bridges - blue News,https://www.bluewin.ch/en/news/vucic-opponents-occupy-three-danube-bridges-2544339.html,blue News,2025-02-01,"Even before the protests, traffic in Serbia's second-largest city was severely restricted and there were long traffic jams. Bild: Keystone

Sad anniversary of the Novi Sad accident: Exactly three months ago, the roof of the train station there collapsed, killing 15 people. The protesters see this as a failure of the state.

DPA dpa

No time? blue News summarizes for you Three months after the collapse of a train station canopy that killed 15 people in Novi Sad, tens of thousands of people have once again protested in the Serbian city against the abuses in the country.

The demonstrators blocked three important bridges over the Danube from 3 p.m. and wanted to keep them occupied for at least three hours, one of them even for 24 hours.

The demonstrators waved flags, held up posters and chanted slogans. Show more

Thousands of people have occupied three Danube bridges in the northern Serbian city of Novi Sad in protest against the government controlled by President Aleksandar Vucic. The reason for this is the collapse of the station canopy in this city exactly three months ago, which killed 15 people. The protesters blame the government and state apparatus for the accident. In their view, corruption and incompetence were the cause. One of the three bridges was to remain occupied by demonstrators for 24 hours, they said.

The day before, hundreds of young people from Belgrade had already walked the more than 60 kilometers to Novi Sad and were greeted and fed by the population at their stations. It was a new form of the mass protests that have been going on for months as a result of the accident. Even Prime Minister Milos Vucevic's resignation could not calm the anger of the people.

Outgoing prime minister calls on government camp to exercise restraint

Outgoing Prime Minister Vucevic called on supporters of the ruling party and other opponents of the protests not to approach the demonstrators in order to avoid incidents, reported the Belgrade news agency Tanjug. Meanwhile, President Vucic is faced with the decision of appointing a new prime minister or bringing forward new elections.

Since the accident at Novi Sad railroad station, many people in Serbia have been demonstrating almost daily. Their main complaint is that the authorities and the judiciary are not ensuring transparency regarding the causes of this accident."
"Aleksandar Vučić: There will be no compromise with the legal status of Serbia, we will not be destabilized by foreigners - Факти",https://fakti.bg/en/world/946313-aleksandar-vuic-there-will-be-no-compromise-with-the-legal-status-of-serbia-we-will-not-be-destabilized-by-foreigners,Факти,2025-02-01,
