title,url,source_name,date_found,text
Serbian prime minister resigns amid anti-corruption protests - The Guardian,https://www.theguardian.com/world/2025/jan/28/serbia-prime-minister-milos-vucevic-resigns-amid-anti-corruption-protests,The Guardian,2025-01-28,"Serbia’s prime minister has resigned after weeks of anti-corruption protests prompted by the deadly collapse of a train station roof in the northern city of Novi Sad last year.

Miloš Vučević announced his resignation at a press conference on Tuesday, a decision he said he had made “in order to defuse tensions”. He said the mayor of Novi Sad would also be resigning. “With this we fulfil the political demands of even the most extreme protesters,” Vučević said.

Vučević, in his current post for less than a year, was mayor of Novi Sad for a decade until 2022, during which period a Chinese consortium began renovations on the main train station in Serbia’s second city.

Nationwide protests began after 15 people were killed when part of the canopy roof came crashing down on 1 November, a disaster blamed on rampant corruption.

On Monday Serbian students, supported by farmers, staged a 24-hour blockade of a major intersection in Belgrade. That followed calls for a general strike last Friday, when many people stopped work and schools and small businesses closed. An estimated 100,000 people attended a demonstration in Belgrade last month, while smaller protests took place in other cities.

The resignation of Vučević is seen as an attempt by Serbia’s powerful populist president, Aleksandar Vučić, to stay in power. Vučić, a pro-Russian nationalist who has dominated Serbian politics for a decade, called for a government reshuffle on Monday night.

Michael Roth, the Social Democrat chair of the German Bundestag’s foreign affairs committee, tweeted: “Vučić sacrifices Vučević in order to stay in power himself.”

Marta Szpala, a senior fellow at the Centre for Eastern Studies in Warsaw, said: “[Vučić’s] gamble seems to be that this resignation will satisfy the protesters and help him bring the protests under control.”

The analyst added that an alternative was a snap election, in which Vučić, she said, would seek to regain control of the narrative and take advantage of the decentralised nature of the protests. “He would hope to capitalise on the fact that there is no strong, united political structure in place to challenge his rule, as the opposition was expecting the next vote to be in 2027.”

Vučic’s Serbian Progressive party won a comfortable victory in parliamentary elections in December 2023, but government critics said the vote was fraudulent, while international observers found “instances of serious irregularities, including vote-buying and ballot-box stuffing.

Vučić addressed the nation on Monday evening, defending his government’s response to the Novi Sad disaster and promising a dialogue with protesters. He is expected to make another public address later on Tuesday.

The European Commission said it encouraged “all political actors to return to dialogue and refrain from escalating tensions”. A commission spokesperson said the EU was “concerned about incidents against demonstrators”, after it emerged that a female student had been hospitalised in clashes between supporters of the government and the opposition on Monday night.

Serbia has been an EU candidate country since 2011, but the latest progress report from the commission concluded that “corruption is prevalent in many areas and remains an issue of concern”.

More than a dozen people have been charged in connection with the Novi Sad disaster, including the former transport minister, Goran Vesić, who resigned days after it occurred.

The concrete, steel and glass canopy collapsed just months after the renovation was completed in July 2024, after the station was inaugurated in 2022 by Vučic, who told the BBC it was “our way to modern Europe”.

The government had sought to meet some of the students’ demands by declassifying some documents about the canopy collapse, most recently on Sunday, but that has so far failed to defuse the protests."
Serbian Prime Minister Resigns Following Anti-Corruption Protests Across Serbia - Железнодорожный журнал «Railway Supply»,https://www.railway.supply/en/serbian-prime-minister-resigns-following-anti-corruption-protests-across-serbia/,Железнодорожный журнал «Railway Supply»,2025-01-28,"Serbian prime minister Milos Vucevic resigned Tuesday following mass anti-corruption protests. Demonstrations began after a tragic railway station collapse in Novi Sad killed 15 people. This was reported by the railway transport news portal Railway Supply.
Nationwide Protests Target Serbian Prime Minister Amid Scandal
Initially small, protests spread rapidly across Serbia, fueled by public outrage over systemic corruption. Students, workers, and teachers joined forces, blaming the government for the Novi Sad disaster.

Despite resignations by construction and trade ministers, protests continued to demand deeper reforms. Vucevic announced his resignation, emphasizing efforts to address public dissatisfaction and reduce national tensions.

How the Serbian Prime Minister’s Resignation Impacts the Political Landscape?
The protests remain largely peaceful but were marred by violence in Novi Sad, where attackers injured demonstrators. Investigations into these incidents are ongoing, with growing concerns about political accountability.

Analysts believe the resignation highlights broader governance issues in Serbia, where President Aleksandar Vucic faces increasing scrutiny. Opposition parties demand reforms and urge unity for future electoral participation.

Serbia’s strategic EU candidacy complicates its political turmoil, necessitating transparency and normalized relations with Kosovo. Opposition calls for an expert-led interim government echo public demands for accountability.

With tensions high, Serbia’s government faces a critical test in restoring public trust. The resignation of the Serbian prime minister marks a pivotal moment in the country’s ongoing political evolution.

Source: thefinancialexpress.com.bd

News on railway transport, industry, and railway technologies from Railway Supply that you might have missed:

Don’t miss…CRRC delivers 298 gondola cars to Fortescue for enhanced ore transportation efficiency

Find the latest news of the railway industry in Eastern Europe, the former Soviet Union and the rest of the world on our page on Facebook, Twitter, LinkedIn, read Railway Supply magazine online."
Serbian prime minister to resign as popular protests persist - VOA Asia,https://www.voanews.com/a/serbian-prime-minister-to-resign-as-popular-protests-persist-/7952835.html,VOA Asia,2025-01-28,"Serbian Prime Minister Milos Vucevic on Tuesday announced his resignation, becoming the highest ranking official to leave since anti-corruption protests spread across the country.

Belgrade has seen daily anti-government protests since a roof collapsed in November at a railway station in Novi Sad, Serbia's second-largest city, killing 15 people.

Protesters including students, teachers and other workers have turned out in their thousands, blaming the disaster on corruption within the government of President Aleksandar Vucic.

""I opted for this step in order to reduce tensions,"" Vucevic told a news conference on Tuesday, announcing his intention to resign. He said the mayor of Novi Sad will also resign.

""With this we have met all demands of the most radical protestors.""

Vucevic has been the head of the ruling center-right Serbia Progressive Party since 2023."
Serbian students' blockade protest over Novi Sad railway station incident ends - Anadolu Agency | English,https://www.aa.com.tr/en/europe/serbian-students-blockade-protest-over-novi-sad-railway-station-incident-ends/3464758,Anadolu Agency | English,2025-01-28,"Thousands of students blocked traffic at Autokomanda, one of Belgrade's busiest intersections, for 24 hours to protest the Serbian government's failure to prosecute those responsible for the collapse of a concrete canopy at the main railway station in the northern city of Novi Sad in November.

Thousands of university, college, and high school students began their roadblock protest at 10:00 a.m. local time on Monday and peacefully dispersed 24 hours later on Tuesday.

According to local media reports, a group of students was attacked during the protests in Novi Sad, and one university student was seriously injured.

Earlier on Monday, Serbia's President Aleksandar Vucic, Prime Minister Milos Vucevic, and Parliament Speaker Ana Brnabic, at a joint press conference, called for students to engage in dialogue.

Vucic, noting that 90 days had passed since the Novi Sad train crash, said, ""We waited for the prosecutor's office to dismiss some of the criminal charges as there is reasonable suspicion they committed crimes. If there is no other option, I am willing to sign a pardon for those who request it, in accordance with the law. I'll complete this by Wednesday at the latest.""

On Nov. 1, a concrete shed collapsed at Novi Sad's train station, killing 15 people and injuring two.

Following the incident, prosecutors announced the detention of 11 people, including Goran Vesic, the former construction minister.

Vesic stepped down on Nov. 5 in response to public outrage, and Foreign Trade Minister Tomislav Momirovic did the same.

Authorities have questioned at least 40 people over allegations of negligence during station repairs in 2021.

The incident sparked widespread protests, which turned into a national movement, with students skipping classes to demand accountability."
Student protests in Serbia lead to resignation of Prime Minister Vučević - Eunews,https://www.eunews.it/en/2025/01/28/student-protests-in-serbia-lead-to-resignation-of-prime-minister-vucevic/,Eunews,2025-01-28,"Brussels – At a press conference called in Belgrade this morning, Serbian Prime Minister Miloš Vučević announced his resignation, attempting to quell the wave of protests shaking the country for nearly three months. However, the demands of the population, led by the strong student mobilization, go far beyond that, and Vučević’s step back is unlikely to be enough to restore order.

Serbia has been paralyzed since the collapse of a bus shelter at the Novi Sad train station on Nov. 1, 2024, killing 15 people and seriously injuring two. The incident opened a can of worms about rampant corruption in the Balkan country, with thousands of people spilling into the streets shouting ‘Corruption kills.’ The escalating tensions between protesters and Serbian authorities led – on Monday, Jan. 24 – to a general civil disobedience strike and a roadblock, by students and farmers, of two major arteries into central Belgrade.

Vučević, who was at the center of the storm because he was mayor of Novi Sad at the time of the renovation of the train station while defending the work of his government, admitted that Serbia “seems to have come to a standstill” after the tragic incident, which opened “deep divisions” in the country. Vučević reportedly decided to resign after, last night, in Novi Sad itself, some students were attacked by a violent group, causing the serious injury of a woman. According to the state media, the ambush was a sort of retaliation against the students, guilty of vandalizing an office of the Serbian Progressive Party (SNS) with anti-government graffiti and stickers. The nationalist party that has been in power for twelve years is an expression of Premier Vučević and President Aleksandar Vučić.

“I expect the perpetrators of the attack to be arrested,” the resigning premier said in condemning the attack by the violent wing of SNS sympathizers. However, providing no evidence, he then revived accusations of foreign interference in the spread of the protests. Vučević also pointed his finger at the opposition, which he said was guilty of wanting to profit politically from the Novi Sad incident.

From Brussels, the European Commission is closely watching developments in the Balkan country, which has been a candidate for EU membership for 11 years. “We are concerned about the incidents against protesters, for which we expect swift investigations by the Serbian authorities,” EU executive spokesman for Enlargement, Guillaume Mercier, said today, citing the attack on students in Novi Sad. “We recall that under EU law, authorities must protect participants in demonstrations from armed or violent groups,” he added.

Serbian president Aleksandar Vucic at the World Economic Forum in Davos, Switzerland [Photo via Imagoeconomica]

In response to Belgrade’s vague accusations against Western countries – with President Vučić denouncing from the Davos forum the interference of “foreign agents, from several Western countries” to stir protests – the European Commission responded sharply: “The spread of disinformation and hostile political rhetoric, including against the EU and its citizens, has no place in the EU’s integration path.”

Albeit cautiously, Brussels sides with the protestors, reminding them that “citizen participation plays a key role in the development of a healthy society, including promoting transparency and accountability, values we expect all candidate countries to embrace.” In addition to full transparency in public projects — starting with the publication of all of the documentation on the renovation of the Novi Sad train station — students and protesters are calling for the withdrawal of false accusations against those arrested during the protests and the filing of criminal charges against those responsible for the violence committed on protesters, in several cases people proved affiliated with Vučić’s SNS. The student collectives leading the protests also demanded the resignation of Prime Minister Vučević and the mayor of Novi Sad.

Now that they have obtained the premier’s step back and that Vučić ordered the release of some important documents on the Novi Sad station, students and protesters are unlikely to stop. The president has thirty days to decide whether to appoint a new executive or call snap elections, which could break the SNS hegemony over the country’s political life. The public squares are waiting for him."
Students are at the centre of a political uprising in Serbia. Again - Wonkhe,https://wonkhe.com/blogs/students-are-at-the-centre-of-a-political-uprising-in-serbia/,Wonkhe,2025-01-24,"Today, after three long months of protests, demonstrators in Serbia have called a general strike – and the government has threatened to retaliate.

Activists are challenging the authority of a populist, nationalist government following months of demonstrations that have brought, at times, over 100,000 people onto the streets.

But for me what’s significant about the growing movement – that some think could yet topple the government – is that it has been almost entirely led by students:

The students in the blockade call on the citizens of Serbia for a total suspension of all activities on Friday, January 24… We don’t go to work, we don’t go to lectures, we don’t do our daily duties. Let’s take freedom into our own hands!

It is a story partly about authoritarianism and tactics, and about how power reacts to protest. But it’s also a story about student movements – both official and decentralised – and how they can both lead, and be co-opted, by others.

Back in November, a concrete roof at the railway station in Serbia’s second largest city Novi Sad collapsed, killing 15 people.

The city is home to the University of Novi Sad – with over 50,000 students and 5,000 staff – and in the wake of the tragedy, a student activist group began to organise protests both in Novi Sad and the capital Belgrade – leaving red handprints at the entrances of government buildings to demand the arrest of officials. Government corruption was their claim.

The group leading much of the activism has been Students Against Authoritarian Rule (STAV) – formed last January from within the Faculty of Philosophy at the University of Novi Sad, and responsible last summer for a two-week blockade of the Rectorate building over what they saw as undemocratic practices in student representation.

It’s a fix

STAV’s dissatisfaction had its origins in a law passed in Serbia back in 2021, when the National Assembly passed a new Law on Student Organizing as part of a broader set of educational reforms designed to enhance student participation and accountability.

When a small group of us visited the country last year, it all looked pretty positive – it formalises the roles of student parliaments at both faculty and university level, grants them participation in university decision making over issues like teaching, curricula, and regulations, gives them a formal role in advocating for academic and social rights, sets them up to promote extracurricular activities, and establishes them as drivers of national and international collaboration.

It also sets out detailed rules on elections – eligibility criteria, timelines, and protocols to ensure a fair electoral process. But that’s partly where the trouble started.

Last October the Center for Science and Innovation for Development (SCiDEV) – a Tirana-based think tank that works to contribute to democratisation in Albania, the Western Balkans and the European Union – published a comparative analysis of of student perceptions and engagement in student governments in Albania, North Macedonia and Serbia.

It compiled growing concern about the involvement of political parties in the student electoral process in Serbia, a perception of a lack of transparency in election procedures, a belief amongst some students that the electoral process is manipulated or unfair, and a lack of independent mechanisms to monitor election processes and prevent misconduct.

That’s partly because of perceptions that both locally and nationally within SKONUS (Serbia’s NUS), the ruling Serbian Progressive Party (SNS) appears to have played a key role. Milan Savić, who was elected as SKONUS President in 2016 and 2018, was elected to the National Assembly of Serbia as a member of SNS – and activists argue that since then, its leadership has repeatedly aligned itself with government policies rather than defending the student interest.

Current President Margareta Smiljanić has also been linked to the Serbian Progressive Party (SNS) through her involvement with something called the Centre for Education and Youth Development in Belgrade (CEROB) – whose headquarters, critics claim, were used to distribute payments for work in the SNS call centre.

If that sounds fairly tenuous, it’s because it is. It may be that Smiljanić and her predecessors have links to the government – but she’s also one of a long line of “official” student representatives in pretty much every country that get accused of “siding” with university managements or government when engaging in meetings discussing issues like timetabling and food subsidies (two key planks of her manifesto) rather than trying to analyse a broader system and reject a wider administration.

Either way, if the SCiDEV report provided a backdrop of evidence, the Novi Sad tragedy provided an event to rally over for STAV – the collapsed canopy a symbol of the corruption they saw as endemic in the Serbian political system.

Wastewater and tear gas

A week after the tragedy, protests in the two citie"
Students force Serbian PM to resign - Channel 4 News,https://www.channel4.com/news/students-force-serbian-pm-to-resign,Channel 4 News,2025-01-28,"Unrest has been ongoing since the collapse of a railway station roof last November which killed 15 people.

Serbia’s Prime Minister has resigned after months of pressure from enduring protests.

Unrest has been ongoing since the collapse of a railway station roof last November which killed 15 people.

The railway station in Novi Sad, Serbia’s second-largest city, had only recently undergone repairs. The accident was blamed on poor construction work.

Despite the resignation of the transport and trade ministers shortly after the tragedy, demonstrations against the government have continued.

Last night, at least four student protesters were reportedly attacked, one was hospitalised.

Some of the students were pasting up anti-government stickers close to an office of the ruling Serbian Progressive Party at the time of the attack, according to local reports.

Prime Minister Miloš Vučević said he was resigning “after this event that took place last night” and “in order to reduce tensions.”

Vučević said the Mayor of Novi Sad will also resign.

But even the scalp of the Prime Minister is unlikely to placate the protesters.

Their anger is directed against President Aleksandar Vucic and his government who they accuse of corruption and negligence.

Transparency International said the railway station disaster was a “chilling example” of endemic corruption in Serbia, including in state-owned industry, media and impaired democratic processes.

Ever defiant, the president has offered to hold an “advisory referendum” into his own popularity.

The protests have been led by thousands of students and supported by teachers and other workers.

Serbia is an EU candidate country, but has made little progress towards completing the reforms demanded by the European Union to progress its application.

“It is clear that we need the democratic reforms to go ahead,” the EU’s then enlargement commissioner, Oliver Varhelyi, warned last summer.

Relations between the EU and Serbia have been tense since the start of the Ukraine war. Serbia has a long and close relationship with Moscow.

Serbia has refused to impose sanctions against Russia and continues to buy Russian gas.

Serbia also has a close relationship with China. A Chinese consortium has a contract to carry out railway repairs, including in Novi Sad, but was not involved with the renovation of the canopy roof which collapsed, according to the government.

The protesters are demanding an independent investigation into the accident, but anger has also spread into wider discontent in the government.

President Vučić has previously claimed that the protests are being fuelled by “foreign powers”, but is determined that he will stay in office.

“If they think I’m Assad, and that I’ll run away somewhere, I will not,” he said last month in a nod to Syrian dictator Bashar al-Assad’s demise."
Students Toppled Serbia’s Stabilocracy – But What Comes Next? - Visegrad Insight,https://visegradinsight.eu/students-toppled-serbias-stabilocracy-but-what-comes-next/,Visegrad Insight,2025-01-29,"Mass protests, sparked by the deadly collapse of Novi Sad’s railway station canopy, have grown into the largest anti-government movement in decades. Protesters reject elections and party politics, Vučić’s control continues to erode and no political force has been able to capitalise on the crisis. With neither side willing to back down, where does this movement lead?

On 28 January, a mass student uprising forced the Serbian government to collapse. Protests had grown for months, triggered by a deadly accident at a newly built railway station in Novi Sad. What began as calls for accountability turned into the biggest challenge to Serbia’s ruling order in decades.

However, unlike the protests which toppled the Milosevic regime in 2000, it remains unclear how political opposition can capitalise on this remarkable feat."
"Too late and too little: Vucevic leaves, protests remain - Time - Vreme",https://www.vreme.com/en/vesti/prekasno-i-premalo-vucevic-ide-protesti-ostaju/,Vreme,2025-01-28,"Calls for dialogue, beatings, the resignation of the prime minister - all of that happened in just sixteen hours of the Serbian political thriller. For now, it seems that Vučević's ""political head"" cannot satisfy the appetite of ""half of Serbia"", which is in rebellion

Seven hours since the leading people of the state and Serbian Progressive Party called for dialogue, in Novi Sad They were working with sticks.

According to media reports, supporters of SNS ran out of the party premises, chased and beat students who wanted to stick stickers there with calls for a new protest. One girl ended up in the hospital with a dislocated jaw.

Barely sixteen hours after that call for dialogue, Prime Minister Miloš Vučević submitted his ""irrevocable"" resignation, writes DW.

During his address to the public, he spoke at length about the fact that the protests in Serbia were orchestrated from abroad, that the fall of the canopy in Novi Sad was politically abused, and he shifted the blame for the night's beatings to the beatings and those who received the beatings.

The resignations of him and the mayor of Novi Sad, Milan Đurić, show their responsibility ""so that this does not spill over into the streets, into disputes between citizens and divisions in society,"" Vučević said.

""Blurring the eyes of the public""

However, the first reactions show that this move - actually the fall of the entire government - will not satisfy the students and other citizens in protest, nor will it reduce the rebellion.

""The resignation is almost three months late."" The level of tension and violence would have been lower if they had morals when it was time. Now it seems that they are only reducing the visible political damage to the rating of SNS"", Pavle Grbović, the first man of the Movement of Free Citizens, told DW.

On Tuesday, the entire opposition refused to go to the collegium of the Assembly, which was scheduled by the first woman of parliament, Ana Brnabić. The session for Wednesday was completely canceled - where the question of confidence in the government was supposed to be raised, for which there is no need now.

For Grbović, the resignation of Vučević is just ""smearing the eyes of the public in order not to fulfill the clear demands of the students"".

As he assesses, President Aleksandar Vučić is not helped by the alleged public opinion polls, according to which he is still in good standing. ""The numbers are displayed on the streets of cities that did not stand up against the Turks, but now they are standing up against the terror of the SNS.""

It is not yet entirely clear whether Vučić will try to call instant elections in a heated atmosphere, which the opposition would undoubtedly boycott, or, which seems more likely, the ruling majority will entrust the Government to a new mandate.

The protests continue

That there will be no appeasement of the student rebellion is also shown by the fact that new protests are scheduled and that the established fifteen-minute blockades of intersections continued this Tuesday at 11:52.

In the first reactions, some experts warned that key papers are again missing among the tens of thousands of published pages of documentation on the reconstruction of the Railway Station in Novi Sad.

To the list of ""thugs"" who should be prosecuted - which is also a student request - new ones were added tonight, those who attacked students in Novi Sad.

""For 13 years, and not just in the previous three months, the SNS created an atmosphere of omnipotence in which the party structure was sent a signal that it is untouchable and can do whatever it wants,"" says political scientist Dejan Bursać.

""And then they are surprised when local activists take to beating students for several hours in what SNS announces as an attempt to calm tensions,"" he told DW.

He believes that Tuesday morning was very unpleasant in the ruling party, and that a decision was made to make Prime Minister Vučević and Mayor Đurić as political victims, as people who in the party nomenclature ""debt"" Novi Sad.

Although he says that it is too early for assessments, Bursać is closer to the view that the ""dialogue"" train has left. ""The matter could have calmed down two months ago, but now nobody trusts Vučić.""

When and how does this end?

There is no end in sight to the political and social crisis in which the rebellion of students, citizens and many trade unions is opposed to the coordinated machinery of the government.

But not only that - for now there is no way to channel dissatisfaction into the classical political flow. And during the 24-hour blockade of Autokomanda, which ended on Tuesday morning, the students insisted on separating themselves from the political parties of the opposition.

The opposition, on the other hand, as DW sources say, now has no choice but to follow what the students are doing, boycott the parliament and be careful not to give the impression that it wants to ""take over"" the protests.

""It's a strange situation in whi"
Turmoil in Serbia: Government Reshuffle Amidst Protests and Controversies - Devdiscourse,https://www.devdiscourse.com/article/politics/3244538-turmoil-in-serbia-government-reshuffle-amidst-protests-and-controversies,Devdiscourse,2025-01-29,"Serbia finds itself in political upheaval as the ruling coalition enters discussions to form a new government after Prime Minister Milos Vucevic's resignation, igniting further controversy. The resignation came on the heels of a tragic collapse at a Novi Sad railway station in November, which claimed 15 lives.

The incident catalyzed widespread protests against alleged government negligence, drawing attention to accusations of corruption and organized crime links facing President Aleksandar Vucic and his Serbian Progressive Party (SNS). Protests, originating in Novi Sad, have now spread nationwide, including the capital, Belgrade.

As demonstrators demand accountability for the disaster and justice for student arrests, President Vucic faces pressure to appoint a new prime minister within 30 days or call a snap election. While SNS remains a dominant political force, sentiment against the administration is growing, complicating potential election outcomes.

(With inputs from agencies.)"
UPDATE 1 - Serbia's PM resigns amid mass protests - SeeNews,https://seenews.com/news/update-1-serbias-pm-resigns-amid-mass-protests-1269941,SeeNews,2025-01-28,"January 28 (SeeNews) - Serbia's prime minister Milos Vucevic on Tuesday announced he is resigning from the post amid students-led mass protests that have gripped the country following a fatal train station accident in the northern city of Novi Sad in November.
UPDATE 1 - Serbia's PM resigns amid mass protests
Photo: SNS
Vucevic, who served as mayor of Novi Sad from 2012 to 2022 and is the current president of the ruling Serbian Progressive Party (SNS), said he is resigning after a group of students in Novi Sad was reportedly attacked by four men with baseball bats on Monday night, leaving one of the students with serious injuries.

""The ruling Serbian Progressive Party must demonstrate the highest degree of responsibility [ …] in this situation and that is why I am resigning,"" Vucevic stated, adding that Novi Sad mayor Milan Djuric will also resign.

Vucevic's resignation comes after president Aleksandar Vucic on Monday called for urgent restructuring of the government. ""I am requesting the most urgent restructuring of Serbia's government because, in these politically difficult times, it has become evident who is ready to fight and who isn't,"" Vucic said during a joint press conference with Vucevic and parliament speaker Ana Brnabic, as seen in a video posted by public broadcaster RTS.

Vucic added he expected at least half of the ministers to be replaced.

Earlier on Monday, thousands of students, joined by farmers and citizens, launched a 24-hour blockage of Belgrade's Autokomanda interchange, a major traffic hub in the capital. The blockage ended at 10 am CEST on Tuesday, local media reported.

The Autokomanda blockage is the most recent in a series of protest actions organised by students since November 1, when a concrete canopy at Novi Sad's main train station collapsed, killing 14 people and critically injuring three others. One of those injured later died.

Students have been protesting daily, standing in silence for 15 minutes usually at major pedestrian crossings in cities across the country to commemorate the victims and seek accountability for the accident. Apart from the protests, students have been blocking access to dozens of faculties at the five state-run universities.

Speaking at a press conference on Monday, Vucic said the government would meet all student demands, including publishing all documents relevant to the reconstruction of the Novi Sad train station, prosecuting those responsible, and increasing the budget for education by 20% for 2025. Vucic also said he will issue pardons for all students and professors who were arrested during the protests.

In response to the protests, the government in December started releasing documents linked to the reconstruction. Also in December, Serbia's public prosecutor's office in Novi Sad filed an indictment against 13 people in connection with the accident, including former infrastructure minister Goran Vesic.

Serbia's coalition government led by SNS was inaugurated in May 2024 following snap elections held in December 2023. SNS has been in power in Serbia since 2012. Vucic, one of SNS founders, has been president for almost nine years."
UPDATE: Serbian PM steps down as nationwide protests persist - TVP World,https://tvpworld.com/84730842/serbian-pm-steps-down-as-nationwide-protests-persist,TVP World,2025-01-28,"Serbian Prime Minister Miloš Vučević resigned on Tuesday, becoming the highest-ranking official to step down in response to mass protests that have swept across the Balkan country.

YOU MAY LIKE:
On Monday, thousands of people joined a 24-hour blockade of a major motorway junction in Belgrade. Photo by Filip Stevanovic/Anadolu via Getty Images
President ‘calls for dialogue’ as Serbians block motorway in massive protests

Society
The capital, Belgrade, has been the epicenter of anti-government rallies since November, prompted by a roof collapse at a railway station in Novi Sad, the country’s second-largest city, which killed 15 people.

Protesters, including students, teachers and workers, have taken to the streets in their thousands, blaming the tragedy on alleged corruption within the government of populist President Aleksandar Vučić.

Tensions mounted on Monday when protesters staged a 24-hour blockade at a major traffic intersection in Belgrade, heaping pressure on the authorities.

Vučević’s resignation comes just a day after the powerful Vučić announced plans for “an urgent and sweeping reshuffle of the government” in light of the unrest.

However, Vučević’s decision to leave appears to be linked to allegations of violence against protesters by supporters of the ruling Serbian Progressive Party (SNS) in Novi Sad on Monday night.

One person, a 23-year-old woman named Ana, was hospitalized with severe injuries after she was attacked by a group of unidentified assailants wielding baseball bats, local media reported.

The alleged assault occurred after students placed a sticker on a garbage can outside the headquarters of the ruling Serbian Progressive Party (SNS), reading “3 Months, 3 Bridges,” referring to their plans to block three bridges in the northern Serbian city where the railway roof collapsed.

Vučević said that he needed to take “the highest degree of responsibility” for the event and step down.

“I wish Ana a speedy recovery, she was given all the medical help;, she decided to continue treatment at home, the attack on her is unacceptable and deserves condemnation. I expect the attackers to be arrested,” he said.

But he also hinted at foreign involvement in the protests that have shaken Serbia, saying: “Everything after what happened, the roadblocks of intersections, roads, bridges, misunderstanding each other... No matter how much we [the government] tried to calm the passion, something always happened according to some dark scenario some invisible hand always created a new incident and further raised tensions in society.”

PM’s resignation ‘not enough’

Nikola Ćurčin, vice president of the Independent Teachers’ Union of Serbia, told TVP World that Vučević’s decision to go was “a way to stop this outrage that will come” in protests later on Tuesday in Novi Sad, where the former prime minister once served as mayor.

He added that Vučević’s resignation was “not enough” for the protesters, who intend to keep on fighting, despite some concessions from the government.

He said: “What the students, teachers, farmers, and the general public in Serbia want is the stopping of corruption and enforcement of the rule of law.

“What we really want is for the prosecutors and the judiciary to prosecute those responsible. So, these protests won’t stop until we see responsibility in court, see who is responsible for violence and, mainly, see who is responsible for the catastrophe in which 15 people died.”

Tragedy that froze Serbia

Key government figures have adopted a milder tone towards the ongoing protests in recent days, emphasizing reconciliation and dialogue, having initially hit out at protesters and alleging foreign interference.

Reflecting on the tragedy in Novi Sad, Vučević acknowledged its lasting effect on his government, adding: “The thing that overshadowed this government was the Novi Sad tragedy, the loss of 15 lives, with two seriously injured. From that moment Serbia seems to have been stuck in that tragedy.”

Vučević also announced that the mayor of Novi Sad, Milan Đurić, is also stepping down from his post.

“We feel we are objectively responsible for what happened in Novi Sad and are resigning and paying the political price. This should ease tensions and bring back dialogue,” he said.

Vučević’s resignation comes amid growing discontent within Serbia over the policies of the ruling SNS government, which has been criticized for its autocratic tendencies and undermining democratic freedoms in the country while at the same time seeking European Union membership."
Vučić hints at early elections in Serbia after prime minister's resignation amid protests - RBC-Ukraine,https://newsukraine.rbc.ua/news/vu-i-hints-at-early-elections-in-serbia-after-1738130318.html,RBC-Ukraine,2025-01-29,"Serbian President Aleksandar Vučić has admitted the possibility of early parliamentary elections in April. This comes in response to the resignation of the prime minister amid large-scale anti-government protests in the country, reports Reuters .

In a televised address, Serbian President Aleksandar Vučić stated that his party, the Serbian Progressive Party (SNS), has 10 days to decide whether to form a majority government or call for early parliamentary elections.

He specified that new elections could take place in April.

According to analysts, the resignation of Serbian Prime Minister Miloš Vučević has destabilized the government controlled by Vučić, prompting the opposition to call for the formation of a temporary government.

In particular, the opposition party Kreni-Promeni called for the creation of a temporary government made up of experts approved by students.

However, in his current address to the nation, President Vučić emphasized that the idea of a temporary government is out of the question.

While Vučić's party secured a solid victory in the early parliamentary elections in 2023, it has been facing increasing pressure recently.

Criticism of the Serbian government and anti-government protests

Opposition parties and human rights activists accuse Vučić and his Serbian Progressive Party (SNS) of voter bribery, suppressing media freedom, violence against opponents, corruption, and ties to organized crime.

Serbian President Vučić and his allies deny these allegations.

Resignations in the Serbian government due to protests

The protests in Serbia, which began after the roof collapse at the Novi Sad railway station in November last year, which killed 15 people, have continued to escalate. In response to the growing unrest, ministers of trade and construction, transport, and infrastructure also resigned.

However, this did not calm the protesters. Thousands of students, faculty, and other workers involved in the protests attribute the disaster at the Novi Sad station to corruption within Vučić's government.

At a press conference on Tuesday, Prime Minister Vučević, after announcing his resignation, stated that he took this step to ease the tension. He also added that the mayor of Novi Sad would also step down.

According to the former prime minister, this decision satisfied the demands of the most radical protesters.

Additionally, Vučić urged opposition political parties not to boycott the upcoming parliamentary elections if they take place.

The anti-government protests in Belgrade, Serbia, began in November 2024 following the railway station disaster that claimed lives. The protests reflect growing dissatisfaction with the government's handling of the situation and have been gaining momentum.

Earlier, on December 24, 2023, there were protests in the Serbian capital against the election results. These events, along with the recent incidents, have significantly contributed to the current political unrest in the country."
